element_global_id	reference_id
686902	181797
686902	184460
686902	187864
688086	181797
688086	184460
688086	196363
685696	181797
685696	184460
685696	185116
685696	188295
685696	192879
685696	193790
685696	510185
942451	178501
942451	181535
942451	181797
942451	181852
942451	181873
942451	185492
942451	192266
942451	197745
942451	201002
942451	310942
942451	463797
942451	505286
942454	176264
942454	177346
942454	177525
942454	181797
942454	181852
942454	181873
942454	182408
942454	184460
942454	187833
942454	190627
942454	192266
942454	195064
942454	201002
942454	463797
942454	488934
942454	505299
942454	662599
942456	176264
942456	177346
942456	177525
942456	181797
942456	181852
942456	181873
942456	182408
942456	184460
942456	187833
942456	190627
942456	192266
942456	195064
942456	199829
942456	201002
942456	463797
942456	488934
942456	505299
943938	186670
943938	190499
943938	377437
943938	473033
943938	646797
943938	671226
943938	671240
943938	751275
943938	757735
943938	757835
943938	758622
943938	758809
943943	751275
943943	757835
943211	190499
943211	194894
943211	515030
943211	646797
943211	751275
943211	753337
943211	753904
943211	757618
943211	758614
943211	758622
683665	181797
683665	182397
683665	184460
683665	184461
683665	195852
686850	175630
686850	175696
686850	179169
686850	181797
686850	181852
686850	184460
686850	196477
684380	181492
684380	668151
688645	176033
688645	181797
688645	184460
688645	196846
688645	199739
688645	671254
688645	820428
899490	176722
899490	178990
899490	179187
899490	179532
899490	182314
899490	186014
899490	189355
899490	190505
899490	191429
899490	192574
899490	192661
899490	192774
899490	194894
899490	196788
899490	197585
899490	199568
899490	200094
899490	751275
899490	752584
899896	178774
899896	181043
899896	181471
899896	182314
899896	182826
899896	186013
899896	190159
899896	199040
899896	201894
899896	751275
687078	181492
689883	178774
689883	182100
689883	182818
689883	182841
689883	189454
689883	190544
689883	199046
689883	199164
689883	374772
689883	620627
689883	943946
941918	473033
941918	646797
941918	751275
941918	756776
941918	757835
941918	758349
941918	758350
941918	758351
963745	185532
963745	197356
963745	235496
963745	650511
963745	757850
963745	761290
963745	792382
963745	792383
963745	792384
899819	182424
899819	185021
899819	192661
899819	201459
899819	751275
959095	650511
952808	176422
958946	195840
958946	650511
959241	178045
959241	178328
959241	178758
959241	178858
959241	179360
959241	180014
959241	180146
959241	181797
959241	182375
959241	183127
959241	183452
959241	184460
959241	187223
959241	190360
959241	192257
959241	192936
959241	193558
959241	198274
959241	201226
959241	201345
959241	321625
959241	377435
959241	478087
959241	650542
959241	657112
959241	659444
959241	659447
959241	659458
959241	659465
959241	667322
959241	667323
959241	671250
959241	671251
959241	671262
959241	671345
959241	707494
959241	707533
959241	722175
959597	177266
959597	668190
959597	751275
959597	761241
959855	751275
958437	175696
958437	200235
958437	751275
958429	186670
958429	194894
958429	377437
958429	646797
958429	671227
958429	671240
958429	751275
958429	757835
959267	176354
959267	178045
959267	178758
959267	179146
959267	179360
959267	181797
959267	184460
959267	186192
959267	187315
959267	190042
959267	190360
959267	192879
959267	199240
959267	478087
959267	659458
959267	659486
959267	671250
959267	671262
899451	192661
899451	194894
899451	196326
899451	197745
899451	646797
899451	751275
959310	181797
959310	184460
959310	192936
959310	198274
959310	200873
959310	478087
959310	657112
959310	659447
959310	659463
959310	659465
959310	667322
959310	722175
979395	181797
979395	463797
979461	181797
979461	463797
893248	195840
893248	464506
893248	627366
893248	627386
893248	627414
893248	627534
893248	627543
893248	627554
893248	630155
893248	650511
893248	664829
893248	674075
893248	711677
893248	711678
893248	711679
893248	711681
893248	807294
893248	807295
971766	181797
971766	186670
971766	469489
971766	473033
971766	646797
971766	757835
688880	181521
688880	181797
688880	181852
688880	184460
688880	193529
688880	201517
688880	646797
688880	671250
688880	752574
971564	181797
971564	186670
971564	646797
971564	671226
971564	671240
971564	757835
971564	758351
971592	181797
971592	186070
971592	187368
971592	193790
971592	646797
971592	664847
971592	757835
971592	761499
971592	793297
971760	181797
971760	646797
971760	671226
971760	757835
971773	181797
971773	186670
971773	646797
971773	671240
971773	757835
971773	758351
942446	177525
942446	181535
942446	181797
942446	181873
942446	184190
942446	184460
942446	186325
942446	186964
942446	197745
942446	201002
942446	463797
942446	662599
942455	176264
942455	177346
942455	177525
942455	181797
942455	181852
942455	181873
942455	182408
942455	184460
942455	187833
942455	190627
942455	192266
942455	195064
942455	201002
942455	463797
942455	488934
942455	505299
942455	662599
972841	181797
972841	757835
972841	758349
972841	793295
1010032	758313
1010034	758313
1013675	758313
791945	177525
791945	178292
791945	178713
791945	180621
791945	181797
791945	181873
791945	185492
791945	195064
791945	199829
791945	200500
791945	310942
791945	463797
791945	463798
791945	463799
791945	463800
791945	463833
791945	463835
791945	463838
791945	463839
791945	463840
791945	463842
791945	463878
791945	463879
791945	469347
791945	488934
791945	488935
791945	505285
791945	662599
791945	662602
791945	711645
789532	176422
789532	473148
789532	473149
789532	477772
789532	513497
789532	518138
789532	659470
789532	671235
789532	671241
789532	792456
788786	181797
788786	190499
788786	194894
788786	469514
788786	646797
795053	176422
795053	187712
795053	199167
795053	201888
795053	340423
795053	477774
795053	510010
795053	510768
795053	642231
795053	667966
795053	667968
795053	668107
795053	957846
789543	176422
789543	659479
789543	820418
788764	181797
788764	190499
788764	194894
788764	197218
788764	469053
788764	469514
788764	515034
788764	646797
788764	756775
788764	766568
788764	766582
788649	181797
788649	194894
788649	469514
788649	646797
683435	176422
683435	182100
683435	200957
683435	792456
683435	848333
683125	181060
683125	181492
683125	194660
683125	197861
683125	198101
683125	200438
683125	645764
683125	667216
683130	176459
683130	176969
683130	178630
683130	179481
683130	179858
683130	180445
683130	181797
683130	181852
683130	181873
683130	181907
683130	181950
683130	182375
683130	184460
683130	184734
683130	185037
683130	185948
683130	186191
683130	187089
683130	187315
683130	188207
683130	188596
683130	190441
683130	190951
683130	192411
683130	193439
683130	194426
683130	194465
683130	194646
683130	195530
683130	196309
683130	199046
683130	199856
683130	200873
683130	201835
683130	340416
683130	342646
683130	478087
683130	662455
683130	756939
683131	181797
683131	183107
683131	190499
683131	194894
683131	344658
683131	646797
683131	722183
683131	758622
683131	808440
683185	175630
683185	175696
683185	175780
683185	178332
683185	179169
683185	179801
683185	180145
683185	181345
683185	181657
683185	181797
683185	181852
683185	181873
683185	181950
683185	182424
683185	182848
683185	184460
683185	190026
683185	190298
683185	191789
683185	193079
683185	195450
683185	195491
683185	199586
683185	200235
683185	200256
683185	200588
683185	235734
683185	235914
683185	294077
683185	342646
683185	344658
683185	464500
683185	468654
683185	469491
683185	478087
683185	645576
683185	646797
683185	671251
683864	186654
683864	190544
683864	199046
683864	645540
683864	656662
683980	179532
683980	181797
683980	181873
683980	183144
683980	183275
683980	184460
683901	181060
683901	181492
683512	181797
683512	185610
683512	200660
683512	473037
683512	646797
683512	722172
683515	176681
683515	181797
683515	194894
683515	619517
683985	181492
683985	182314
683985	182803
683985	186267
683985	194660
683985	641997
683989	179322
683989	180704
683989	181797
683989	184460
683989	193079
683989	342646
684029	176905
684029	181332
684029	181797
684029	181873
684029	183275
684029	184460
684029	190210
684029	191295
684029	194840
684029	197303
684029	199513
684029	200873
684029	340416
684029	342646
684029	342651
684029	503093
684029	650541
684029	659455
684029	659456
684033	180823
684033	181797
684033	181873
684033	464500
683073	182795
683073	187790
683073	190544
683073	199046
683084	175815
683084	179475
683084	180424
683084	181932
683084	182798
683084	182970
683084	187091
683084	187471
683084	189543
683084	190544
683084	191006
683084	191041
683084	191558
683084	193867
683084	194030
683084	198697
683084	199046
683084	201039
683084	645765
683084	707491
683736	181060
683736	181492
683736	196203
683736	641997
683736	649736
683742	178774
683742	182826
683742	190544
683742	192441
683742	198457
683742	199046
683742	199081
683742	199164
683742	374772
683742	620627
683742	667764
683742	943946
683574	181492
683574	181932
683574	182359
683574	187091
683574	187724
683574	189275
683169	181492
683169	182803
683169	187134
683169	641997
683320	179001
683320	179532
683320	181797
683320	181852
683320	181873
683320	184460
683320	187771
683320	189375
683320	190605
683320	193911
683323	181492
683323	190173
683323	645700
683323	671236
683171	181797
683171	181852
683171	181873
683171	182424
683171	183917
683171	185021
683171	187801
683171	190298
683171	193861
683171	294077
683171	464500
683171	659456
683292	180612
683292	181492
683292	181932
683292	182795
683292	182803
683292	182822
683292	185724
683292	186267
683292	189103
683292	189275
683292	194660
683292	194773
683292	195433
683292	196364
683292	198101
683292	199046
683292	199164
683292	620605
683292	620627
683292	641997
683292	645764
683292	656662
683292	659449
683292	667970
683292	943946
683292	957846
683411	181797
683411	184460
683411	185037
683411	342646
683411	342651
683411	503093
683411	659455
683557	176264
683557	177346
683557	181797
683557	181852
683557	183626
683557	184460
683307	178563
683307	181797
683307	181873
683307	184460
683307	189102
683307	197745
683307	215405
683307	342651
683307	503093
683307	659455
683307	662599
683419	176422
683419	182100
683419	182283
683419	196657
683419	198385
683419	235202
683419	266586
683419	287719
683419	508413
683419	645701
683419	646792
683419	671258
683419	722044
683419	848333
683391	181797
683391	181852
683391	181873
683391	187801
683391	192530
683391	193070
683391	662599
683391	662602
683312	177624
683312	178045
683312	181797
683312	184201
683312	184460
683312	187315
683312	190603
683312	194484
683312	194828
683312	196649
683312	197850
683312	198829
683312	321625
683312	478087
683312	671250
683312	671251
683312	671254
683312	671262
683312	671345
683312	752574
683312	820428
683424	181797
683424	194894
683424	469514
683424	646797
683538	178124
683538	182798
683538	190264
683538	190544
683538	199046
683538	199222
683538	645540
683538	645800
683538	656662
683538	657054
683379	181797
683379	181950
683379	184460
683379	200595
683379	200873
683379	650541
683379	662455
683379	830014
683163	181797
683163	182326
683163	182710
683163	184460
683163	193463
683163	201517
683163	671254
683164	181797
683164	182206
683164	185610
683164	194894
683164	196740
683164	473037
683164	646797
683164	722172
684024	175667
684024	181492
684024	510634
684576	176422
684576	177446
684576	182283
684576	287719
684576	468699
684576	508413
684576	645701
684576	646792
684576	649776
684576	722044
684576	792456
684576	848333
684578	176800
684578	177346
684578	181797
684578	181852
684578	184460
684228	177346
684228	181797
684228	181852
684228	184460
684231	175653
684231	181797
684231	181852
684231	181873
684069	181797
684069	181852
684069	181873
684069	184460
684069	185021
684069	192649
683963	176422
683963	177280
683963	182314
683963	186267
683963	187712
683963	194773
683963	340423
683963	477774
683963	620461
683963	621271
683963	649735
683963	649736
683963	659476
683963	667968
683963	667971
683963	668107
684349	177969
684349	181060
684349	181492
684349	181549
684349	182314
684349	182485
684349	183454
684349	187483
684349	188328
684349	191697
684349	194149
684349	194660
684349	195202
684349	196203
684439	178740
684439	181492
684439	181932
684439	182520
684439	182647
684439	182795
684439	182803
684439	182818
684439	183038
684439	188215
684439	189103
684439	189275
684439	193711
684439	194134
684439	194660
684439	196166
684439	196364
684439	197450
684439	198101
684439	199046
684439	477774
684439	668107
684439	678069
684079	181797
684079	182397
684079	184460
684079	184461
684079	185460
684079	190578
684079	192691
684079	192736
684079	195852
684079	463797
684079	472960
684079	830016
683683	176422
683683	178708
683683	181886
683683	201888
683683	235816
683683	477774
683683	619562
683683	659446
683683	667966
683683	667969
683683	667970
683683	668107
683683	758022
683683	957846
684552	176721
684552	181797
684552	182731
684552	182798
684552	182970
684552	184460
684552	189505
684552	196363
684552	197090
684552	198274
684552	198464
684552	198720
684552	199046
684552	478087
684552	657112
684552	667218
684552	671245
683750	178432
683750	181797
683750	183958
683750	184105
683750	184460
683750	187179
683750	187315
683750	190505
683750	192296
683750	192472
683750	194646
683750	194840
683750	197262
683750	197965
683750	199568
683750	200029
683750	201552
683750	340401
683750	340416
683750	342646
683750	478087
683750	621532
683750	642058
683750	643102
683750	643742
683750	659456
683750	659469
683750	671246
683750	671251
683750	671345
683757	181797
683757	181873
683757	194563
683757	506845
683631	176315
683631	178774
683631	180145
683631	181232
683631	181932
683631	182520
683631	182795
683631	182798
683631	182818
683631	182827
683631	187712
683631	190544
683631	199046
683631	199164
683631	199222
683631	200750
683631	200873
683631	374772
683631	620605
683631	620627
683631	645482
683631	645540
683631	645701
683631	645800
683631	650154
683631	656662
683631	659449
683631	659459
683631	659460
683631	667764
683631	756930
683631	820418
683631	943946
683633	181797
683633	181852
683633	184460
683633	192574
683641	181797
683641	194598
683641	473037
683641	646797
683641	722172
683505	181797
683505	184460
683505	185530
683505	193529
683505	646797
683806	176179
683806	190544
683806	199046
683806	199164
683806	620627
683506	181797
683506	184460
683506	185530
683506	193529
683506	196183
683506	477278
683506	757835
683506	758351
683231	181797
683231	185610
683231	191381
683231	473037
683231	646797
683231	722172
683098	180666
683098	181797
683098	181852
683098	181873
683098	184190
683098	184460
683098	188303
683098	197745
683098	201002
683098	505286
683098	662599
683098	711645
683098	711647
683099	180223
683099	181060
683099	181492
683099	182792
683099	187354
683099	188403
683099	191412
683099	199046
683099	215532
683099	678069
683238	176112
683238	181797
683238	181852
683238	181873
683238	184460
683238	187001
683238	188207
683238	191139
683238	192721
683238	344657
684162	181492
684162	182647
684162	182803
684162	641997
683870	176043
683870	181797
683870	182710
683870	193456
683870	194894
683870	199414
683212	181797
683212	646797
683212	667303
683438	176422
683438	177280
683438	182100
683438	182283
683438	191046
683438	192923
683438	194762
683438	195875
683438	287719
683438	468699
683438	508413
683438	645701
683438	646792
683438	649776
683438	671258
683438	678064
683438	678284
683438	722044
683438	792456
683438	848333
683363	181060
683363	181492
683363	641997
683363	671244
683363	678069
683363	707500
683249	175406
683249	176422
683249	177120
683249	182881
683249	186543
683249	187712
683249	191839
683249	194773
683249	382377
683249	649735
683249	649736
683249	957846
683251	181797
683251	184460
683251	186666
683251	187426
683251	198303
683251	198731
683974	176191
683974	181797
683974	184460
683974	187426
683974	198303
683974	198731
683974	200750
683789	178757
683789	181797
683789	181852
683789	181873
683789	184460
683789	200273
683216	181797
683216	181873
683216	182294
683216	184460
683216	194724
683217	181797
683217	181852
683217	184460
683217	191139
684006	181797
684006	181852
684006	184460
684006	184695
684006	192649
684006	201820
683889	181492
683889	189039
683889	196203
683889	641997
683889	756936
684007	176273
684007	177861
684007	180224
684007	180823
684007	181797
684007	181852
684007	181873
684007	182424
684007	184460
684007	185021
684007	187801
684007	188431
684007	190298
684007	193861
684007	294077
683721	181598
683721	181797
683721	181932
683721	184460
683721	186728
683721	187426
683721	188295
683721	189275
683721	194512
683721	198202
683721	198521
683721	657114
683721	707491
683488	175667
683488	181060
683488	181492
683488	185308
683488	667216
683488	671244
683488	957909
683377	180719
683377	181797
683377	182804
683377	183548
683377	184460
683377	184589
683377	198984
683377	199856
683377	342646
683377	711669
684191	181797
684191	181852
684191	184460
684191	184790
684191	184862
684191	187001
684191	188612
684127	181492
684127	643993
684127	667328
684127	707497
684127	707499
683670	181492
683670	182647
683670	182803
683670	183488
683670	192289
683670	195730
683670	196203
683670	196330
683670	641997
683670	667967
683670	957846
683670	957909
683940	175630
683940	178160
683940	181345
683940	181797
683940	181852
683940	181873
683940	182424
683940	184460
683940	184862
683940	185021
683940	185459
683940	187801
683940	188612
683940	190298
683940	195450
683940	235734
683940	294077
683940	342646
683940	344658
683940	379747
683940	464500
683940	469356
683940	478087
683940	645576
683940	646797
683940	671251
683940	671254
683940	820428
683835	181492
683835	189425
684864	176315
684864	179444
684864	181797
684864	184460
684864	187205
684864	190467
684864	193239
684864	193271
684864	194269
684864	196787
684864	199046
684864	200749
684864	201638
684864	215557
684864	342646
684864	342651
684864	503093
684864	659455
685126	181492
685126	182647
685126	182803
685126	183488
685126	196203
685126	641997
685126	957846
685126	957909
684120	176386
684120	178224
684120	178504
684120	180204
684120	181502
684120	181815
684120	183086
684120	185568
684120	187315
684120	190544
684120	195278
684120	199046
684120	342646
684120	645800
684120	659464
684120	671263
683945	181797
683945	321625
683945	478087
683945	667322
683945	667323
683945	707494
683945	707529
684708	181492
684708	185204
684708	756086
684708	760836
684708	761326
684708	851796
683677	176422
683677	179112
683677	182283
683677	287719
683677	646792
683677	792456
683677	848333
684207	176263
684207	181797
684207	181852
684207	184460
684207	191139
684560	181797
684560	184460
684560	196684
684563	181797
684563	185610
684563	473037
684563	646797
684563	722172
683678	181492
683678	182970
683679	181492
684211	175855
684211	181797
684211	181873
684211	182147
684211	184460
684211	185021
684211	187240
684211	189355
684211	196788
684211	342651
684211	659455
683819	181797
683819	184460
683819	196649
684092	181797
684092	184460
684092	199299
683962	181492
684718	181492
684720	175385
684720	177527
684720	178332
684720	181797
684720	181852
684720	181873
684720	181950
684720	182848
684720	184364
684720	184460
684720	185037
684720	188611
684720	190666
684720	195450
684720	197058
684720	197636
684720	197745
684720	198274
684720	198732
684720	200273
684720	235914
684720	342646
684720	344657
684720	464500
684720	478087
684720	513306
684720	657112
684720	662455
684720	671251
684720	671254
684650	177346
684650	181797
684650	181852
684650	184460
684650	192574
684650	198190
684650	463797
684691	181797
684691	184460
684691	187608
684691	198334
684569	179532
684569	181797
684569	184460
684569	187315
684569	190602
684569	340416
684569	342646
684042	176408
684042	181797
684042	184460
684042	185116
684042	188295
684042	194763
684042	196363
684042	198134
684042	712633
684043	181797
684043	186670
684043	646797
684043	671226
684043	671227
684043	756775
684043	757835
684043	758351
684107	175654
684107	178332
684107	180145
684107	181797
684107	181852
684107	181865
684107	181873
684107	182848
684107	184010
684107	187863
684107	195450
684107	198732
684107	199586
684107	200873
684107	235914
684107	342646
684107	464500
684107	478087
684107	650542
684107	671251
684107	671253
684107	671262
684107	720298
683934	177658
683934	180014
683934	181797
683934	183997
683934	184460
683934	194484
683936	179190
683936	181797
683936	181873
683936	182294
683936	183144
683936	184460
683936	190627
683936	192811
683936	197199
684364	189454
684364	190544
684364	199046
684364	620627
684364	645701
684364	659460
684364	943946
684047	181492
684047	185782
684047	187245
684047	196203
684047	215356
684047	667283
684047	678091
683714	181797
683714	184460
683714	185116
683714	188295
685289	181797
685289	181873
685289	194563
685289	662599
684700	175406
684700	176422
684700	177120
684700	180672
684700	181886
684700	182314
684700	182647
684700	187712
684700	192668
684700	194773
684700	201888
684700	235816
684700	477774
684700	509281
684700	621271
684700	642231
684700	649735
684700	649736
684700	659443
684700	659446
684700	659466
684700	659476
684700	667325
684700	667966
684700	667968
684700	667969
684700	667970
684700	667971
684700	668107
684700	668509
684700	722176
684700	957846
685148	176422
685148	177446
685148	182283
685148	194762
685148	195875
685148	468699
685148	646792
685150	176422
685150	182818
685150	190729
685150	196243
684224	181492
684224	181932
684224	187426
684224	201050
684224	478087
684369	176422
684369	182100
684369	182283
684369	196657
684369	287719
684369	645701
684369	646792
684369	722044
684369	792456
684369	848333
683834	175837
683834	175902
683834	177590
683834	178825
683834	180688
683834	181060
683834	181421
683834	181492
683834	181639
683834	182314
683834	182472
683834	182487
683834	182803
683834	183454
683834	184320
683834	184747
683834	187712
683834	188266
683834	189961
683834	190253
683834	190663
683834	190944
683834	191533
683834	192359
683834	192439
683834	193012
683834	193830
683834	194149
683834	194660
683834	194773
683834	194861
683834	195778
683834	196203
683834	197004
683834	197031
683834	197344
683834	197460
683834	198284
683834	198370
683834	199585
683834	200303
683834	200458
683834	200703
683834	641997
683834	645453
683834	649362
683834	649736
683834	957846
684541	181492
684541	184462
684541	668151
685140	176120
685140	181797
685140	181852
685140	184460
685140	759540
684488	176354
684488	178045
684488	178758
684488	181797
684488	182669
684488	183997
684488	184460
684488	190360
684488	200180
685026	181492
685026	196203
685026	506855
685026	678107
685026	751683
685026	757910
684386	176422
684386	177280
684386	177363
684386	177809
684386	179112
684386	180477
684386	181095
684386	181869
684386	182314
684386	182624
684386	287719
684386	508413
684386	619527
684386	645701
684386	671224
684386	678064
684386	678114
684386	722044
684386	792456
684386	848333
684388	175780
684388	181797
684388	181852
684388	183278
684388	187771
684388	294077
684388	464500
685884	181492
685884	667216
685586	181492
685586	185532
685713	177052
685713	181492
685713	182308
685713	182314
685713	182647
685713	182970
685713	184462
685713	184912
685713	185645
685713	188004
685713	191130
685713	194149
685713	194660
685713	195954
685713	200258
685713	200405
685713	645700
685713	645764
685713	645765
685713	668151
685713	671244
685713	757892
684984	181492
684984	201888
684984	667966
684984	957846
684942	178045
684942	179105
684942	181797
684942	184460
684942	194484
684942	194828
684942	478087
684942	671251
685086	181105
685086	181339
685086	181797
685086	181932
685086	184460
685086	185644
685086	187091
685086	187165
685086	187426
685086	188295
685086	189938
685086	192650
685086	195038
685086	478087
685100	181492
685100	194773
685100	196085
685100	198799
685100	649735
685100	957846
684392	176681
684392	181797
684392	646797
684392	667303
684585	181492
684585	182799
684585	199046
684585	620605
684585	668192
684512	181492
684512	192289
684512	196203
684512	215387
684516	181797
684516	321625
685248	181797
685248	188223
685281	182855
685281	190544
685281	199046
685281	656662
684726	175902
684726	176315
684726	181492
684726	182803
684726	188705
684726	192299
684726	194660
684726	196203
684726	641997
684726	667281
685036	178951
685036	182795
685036	182818
685036	185988
685036	190544
685036	199046
685036	199164
685036	374772
685036	620627
685036	645701
685036	792456
685036	943946
685038	181797
685038	184460
685038	187426
685038	190360
685038	198731
685038	198786
684492	181492
684492	194660
684413	176395
684413	180493
684413	181797
684413	184460
684413	200873
684245	190544
684245	199046
684245	215460
684245	659460
684312	181492
684312	182803
684312	477774
684312	641997
684312	668107
685261	181492
685261	668151
685291	182827
685291	190544
685291	199046
685291	199222
684837	176120
684837	181797
684837	181852
684837	184460
685870	181797
685870	184460
685870	188295
685454	178713
685454	181797
685454	182397
685454	184460
685454	184461
685454	185492
685454	190578
685454	192691
685454	192736
685454	195852
685454	310942
685454	463797
685454	830016
685584	181797
685584	181852
685584	184460
685584	188822
685584	193115
685584	200929
684625	175696
684625	176043
684625	181797
684625	181852
684625	184460
684625	189056
684625	342646
684625	464500
684625	650541
684625	662455
684625	667322
684625	671222
684625	671262
684625	671345
684625	707494
684297	181797
684297	321625
684297	650542
685182	176838
685182	182792
685182	182795
685182	182799
685182	188821
685182	190544
685182	199046
685182	509976
685182	620605
684290	175544
684290	181797
684290	181852
684290	181873
684290	183917
684290	184460
684290	188050
684290	193282
684980	181492
684980	182314
684980	188004
684980	194660
684980	195765
684980	199406
684980	201832
684980	668151
685238	182798
685238	182799
685238	189476
685238	190544
685238	196928
685238	199046
685238	620605
685136	181797
685136	473037
685136	646797
685136	722172
686197	181797
686197	184460
686197	190210
686197	194840
685894	178774
685894	182795
685894	182818
685894	182822
685894	182826
685894	190544
685894	199046
685894	199164
685894	200819
685894	374772
685894	620627
685894	650154
685894	659459
685894	667764
685894	943946
686330	179961
686330	181797
686330	181852
686330	183626
686330	184460
686330	196326
686330	200929
685635	178951
685635	182792
685635	182818
685635	190544
685635	190729
685635	199046
685739	181492
685739	181932
685739	189425
685739	195972
685739	200406
685739	668151
685412	181797
685412	184460
685412	200591
685412	478087
685902	181797
685902	473037
685902	646797
685902	722172
686039	181492
686039	181540
686039	194773
686039	200815
686039	649735
686039	957846
685941	181797
685941	181852
685941	182424
685941	184460
685941	190298
685941	294077
685941	468654
685941	505300
685456	179801
685456	181797
685456	478087
685456	671251
685542	181492
685542	667216
684974	178774
684974	182827
684974	187609
684974	190544
684974	199046
684974	199222
684974	650154
684974	667764
685190	180672
685190	181060
685190	181492
685190	182803
685190	194660
685190	641997
685190	649736
685190	957909
685430	181797
685430	185610
685430	473037
685430	646797
685430	722172
685434	181797
685434	473037
685434	646797
685434	722172
685555	178774
685555	182826
685555	190544
685555	199046
685555	620627
685555	667321
685555	667764
685555	943946
685203	181492
685203	182803
685203	196203
685203	201907
685203	641997
685203	667281
685203	667285
685854	181797
685854	181852
685854	181873
685854	184460
685854	186014
685854	193115
685854	194666
685854	199829
685854	711645
685823	181797
685823	473037
685823	646797
685823	722172
685449	176316
685449	181797
685449	184460
685449	186816
685449	193506
685449	195220
685452	181492
685452	181932
685452	183793
685452	189536
685452	194660
685452	195972
685452	200406
685452	650160
685076	180672
685076	181492
685076	188312
685076	194660
685076	215532
685076	645700
685076	645764
684811	176354
684811	178758
684811	181797
684811	182669
684811	184460
684812	181797
684812	181852
685558	181797
685558	181852
685558	184460
685558	198274
685558	200054
685558	657112
685558	662455
685558	671254
684854	181797
684854	185610
684854	473037
684854	646797
684854	722172
684920	181060
684920	181492
684920	194660
684832	176422
684832	179222
684832	181233
684832	182283
684832	201333
684832	287719
684832	468699
684832	645701
684832	646792
684832	722044
684832	792456
948026	181797
948026	650541
685055	178332
685055	180543
685055	181797
685055	182848
685055	186871
685055	187720
685055	197242
685055	235914
685055	379746
685055	478087
685055	659456
685055	659469
685055	671251
685058	181345
685058	181797
685058	181852
685058	181873
685058	184460
685058	189184
685058	190298
685058	192472
685058	193349
685058	194302
685058	195450
685058	197965
685058	201226
685058	294077
685058	340416
685058	342646
685058	342651
685058	464500
685058	478087
685058	503093
685058	505300
685058	659455
685058	659469
685058	671251
685801	181797
685801	184460
685801	185116
685801	198021
685487	176422
685487	182283
685487	646792
685487	678093
685487	792456
684856	181492
684856	182647
684924	181797
684924	182397
684924	184460
684924	184461
684924	192691
684924	195852
684924	463797
684834	181392
684834	181492
684834	184126
684834	645764
684834	667216
684834	671244
686376	178563
686376	180848
686376	181797
686376	181873
686376	184460
686376	185021
686376	187315
686376	189420
686376	190398
686376	192631
686376	194895
686376	195890
686376	198305
686376	200235
686376	478087
686376	659469
685777	181797
685777	184460
685777	195637
685777	342646
684965	181797
684965	184460
684965	184609
686505	176014
686505	176794
686505	181797
686505	181852
686505	186014
686505	194666
686505	199829
686505	506839
686507	177854
686507	181492
686507	187522
686507	645700
686507	645764
686507	667330
686193	181492
686193	187897
686193	192831
686193	667216
685090	181797
685090	181852
685090	184460
685090	193115
685090	194666
686446	181797
686446	184460
686446	191227
686449	178757
686449	179837
686449	181797
686449	181852
686449	181873
686449	184460
686449	186071
686449	187771
686449	189582
686449	193707
686014	175696
686014	176386
686014	177053
686014	178332
686014	178504
686014	179894
686014	179923
686014	180145
686014	180462
686014	180543
686014	181171
686014	181345
686014	181797
686014	181852
686014	181950
686014	182848
686014	183216
686014	184460
686014	186871
686014	187315
686014	187720
686014	190465
686014	194126
686014	195278
686014	195450
686014	195491
686014	197242
686014	199046
686014	200235
686014	200256
686014	200591
686014	200873
686014	215503
686014	235914
686014	294077
686014	340416
686014	342646
686014	379746
686014	464500
686014	478087
686014	503091
686014	503098
686014	645489
686014	667322
686014	671254
686014	671262
686014	707494
686014	711669
686014	820428
686513	181492
686513	182647
686513	196203
686372	178774
686372	190544
686372	199046
686372	199222
686372	645701
686372	646784
686372	667764
686372	943946
686374	181492
686374	188403
686374	194660
686374	197327
686374	215532
686550	181797
686550	181873
686550	184460
686550	186267
686550	200749
686550	342646
686550	756938
685990	179095
685990	181492
685990	182803
685990	196203
685990	641997
686433	181797
686433	184460
686433	195491
686433	199752
686433	200235
686433	464500
685589	178332
685589	180475
685589	181797
685589	182848
685589	186871
685589	235914
685589	478087
685589	671251
685592	181492
685592	189199
685592	195974
686027	181060
686027	181492
686027	185782
686027	200405
686027	667216
686027	667283
685920	181797
685920	182326
685920	184460
685735	176422
685735	177280
685735	186267
685735	187712
685735	287719
685735	477774
685735	508413
685735	509997
685735	513183
685735	619562
685735	621230
685735	645701
685735	668107
685735	678064
685735	678290
685735	722044
685735	848333
685493	178563
685493	181797
685493	181873
685493	184460
685498	181492
685498	183488
685498	187253
685498	190214
685498	196203
685498	641997
685352	176422
685352	182283
685352	190422
685352	195417
685352	287719
685352	646792
685359	181797
685359	184460
685359	198664
685359	200873
685359	342646
685359	820424
685364	181797
685364	181865
685364	478087
685364	671251
686173	181797
686173	184460
686173	187426
686173	198303
686173	198731
948554	181492
948554	287180
948554	757892
948554	757897
686479	178563
686479	181797
686479	181873
686479	184460
686479	187801
686479	294077
686482	181492
686482	185308
686482	193117
686482	194447
686482	667216
686489	181797
686489	646797
686489	667303
686177	176024
686177	179146
686177	179360
686177	181797
686177	182710
686177	184460
686177	186438
686177	186670
686177	186877
686177	187188
686177	188983
686177	190441
686177	193463
686177	193558
686177	199240
686177	321625
686177	646797
686177	662455
686177	671250
686177	671254
686177	752574
686177	757835
686177	820428
685507	180672
685507	181492
685507	182647
685507	182803
