element_global_id	obsoletename	obsoletenote	obsoletedate	obsoleteauthority
860703	Hawaiian Dry Forest		1/21/2016	K. Schulz
685533	<i>Acer barbatum - Aesculus glabra - Carya myristiciformis - Quercus shumardii - Quercus muehlenbergii</i> Forest		1/25/2016	M. Pyne
899050	<i>Alnus oblongifolia</i> Flooded Forest Alliance		1/26/2016	D. Faber-Langendoen
899052	<i>Juglans major - Juglans microcarpa</i> Flooded Forest Alliance		1/26/2016	D. Faber-Langendoen
899853	<i>Platanus wrightii</i> Flooded Forest Alliance		1/26/2016	D. Faber-Langendoen
899854	<i>Populus deltoides ssp. wislizeni - Populus deltoides ssp. monilifera</i> Flooded Forest Alliance		1/26/2016	D. Faber-Langendoen
899855	<i>Populus fremontii - Fraxinus velutina - Salix gooddingii</i> Flooded Forest &amp; Woodland Alliance		1/26/2016	D. Faber-Langendoen
898995	<i>Washingtonia filifera</i> Flooded Woodland Alliance		1/26/2016	D. Faber-Langendoen
899485	<i>Acer spicatum / Picea glauca / Clintonia borealis</i> Scrub Alliance		1/27/2016	M. Russo
899182	<i>Polygonum</i> spp. Wet Meadow Shoreline Alliance		1/27/2016	M. Russo
788077	<i>Liquidambar styraciflua - Carya illinoinensis - Quercus nigra</i> Ruderal Forest		1/28/2016	M. Pyne
899133	<i>Juncus militaris</i> Marsh Alliance		1/28/2016	M. Russo
898957	<i>Cliftonia monophylla</i> Swamp Forest Alliance		1/28/2016	M. Russo
686508	<i>Vitis rotundifolia - Ampelopsis arborea - Campsis radicans</i> Successional Wet Vine-Shrubland		1/30/2016	M. Pyne
684064	<i>Prunus serotina / Morella cerifera / Smilax rotundifolia</i> Scrub Fores		1/30/2016	M. Russo
687105	<i>Baccharis halimifolia</i> Successional Shrubland		2/1/2016	M. Pyne
688037	<i>Pontederia cordata - Peltandra virginica</i> Marsh [Placeholder]	elevated	2/1/2016	M. Pyne
932908	Northern Rocky Mountain Lowland &amp; Foothill Riparian Forest		2/2/2016	M. Russo
787677	<i>Deschampsia caespitosa - Vernonia noveboracensis</i> Grassland		2/2/2016	M. Russo
899315	Tamaulipan <i>Acacia rigidula - Leucophyllum frutescens - Acacia berlandieri</i> Calcareous Thornscrub Alliance		2/3/2016	M. Russo
899389	<i>Fagus grandifolia - Quercus rubra</i> Piedmont / Ridge and Valley Forest Alliance		2/4/2016	M. Russo
899394	<i>Pinus echinata - Quercus falcata</i> Upper Coastal Plain Alliance		2/4/2016	M. Russo
686997	<i>Pinus taeda - Liquidambar styraciflua - Nyssa biflora</i> Floodplain Forest		2/2/2016	M. Pyne
837022	<i>Scaevola plumieri - Suriana maritima - Ipomoea pes-caprae</i> Beach Vegetation Group		2/3/2016	C. Nordman
899500	<i>Tsuga heterophylla - Pseudotsuga menziesii</i> / Serpentine Soil Forest Alliance		2/4/2016	M. Russo
860832	Caribbean Moist Shortgrass Savanna Group		2/4/2016	C. Nordman
899656	California Acidic Graminoid Fen Alliance		2/4/2016	M. Russo
899658	California Acidic Shrub Fen Alliance		2/4/2016	M. Russo
833241	<i>Quercus michauxii - Quercus laurifolia - Liquidambar styraciflua</i> Bottomland Forest Group		2/5/2016	D. Faber-Langendoen
899726	<i>Abies concolor - Pseudotsuga menziesii</i> Coastal, Cascade &amp; Sierran Forest Alliance		2/5/2016	M. Russo
683177	<i>Juniperus communis - (Juniperus virginiana) - Rhus aromatica - Viburnum rafinesquianum / Oligoneuron album</i> Shrubland	nomenclature update (USDA Plants 2017)	9/7/2017	M. Russo
758559	<i>Carya glabra - Quercus (rubra, prinus) - Fraxinus americana / Viburnum rafinesquianum</i> Forest	nomenclature update (USDA Plants 2017)	9/7/2017	M. Russo
687468	<i>Salix nigra - (Fraxinus pennsylvanica, Acacia farnesiana)</i> Floodplain Forest	nomenclature update (USDA Plants 2017)	9/7/2017	M. Russo
877314	<i>Quercus alba - Quercus prinus - Carya glabra</i> Forest &amp; Woodland Group	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
870280	<i>Quercus prinus - Quercus coccinea</i> Forest Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
879076	<i>Quercus prinus - Quercus coccinea</i> Shale Woodland Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
879084	<i>Quercus rubra - Quercus prinus</i> Woodland Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
879104	<i>Pinus pungens - Pinus rigida - Quercus prinus</i> Woodland Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
881502	<i>Pinus strobus - Quercus prinus</i> Appalachian Forest Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
899393	<i>Pinus echinata - Pinus pungens - Quercus prinus</i> Appalachian Woodland Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
899396	<i>Pinus palustris - Pinus echinata - Quercus prinus</i> Interior Woodland Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
687902	<i>Quercus prinus / Cornus florida - Amelanchier arborea / Pityopsis graminifolia var. latifolia</i> Woodland	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
688220	<i>Quercus prinus - Quercus marilandica</i> Piedmont Woodland	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
720842	<i>Pinus echinata - Quercus prinus</i> Interior Low Plateau Forest	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
836338	<i>Pinus rigida - Quercus prinus / Gaylussacia baccata / Carex pensylvanica</i> Woodland	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
685204	<i>(Quercus prinus) / Vaccinium pallidum / Schizachyrium scoparium - Danthonia spicata / Cladonia</i> spp. Scrub Grassland	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
688482	<i>Quercus prinus / Smilax</i> spp. Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
684730	<i>Quercus prinus - Quercus (alba, coccinea) / Viburnum acerifolium - (Kalmia latifolia)</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
687189	<i>Quercus prinus / Rhus</i> spp. / <i>Deschampsia flexuosa</i> Woodland	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
686982	<i>Quercus rubra - (Quercus prinus) / Vaccinium</i> spp. / <i>Deschampsia flexuosa</i> Woodland	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
687537	<i>Quercus prinus - Quercus (rubra, velutina) / Vaccinium (angustifolium, pallidum</i>) Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
689528	<i>Pinus rigida - Quercus (velutina, prinus)</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
728821	<i>Quercus prinus - (Quercus coccinea, Quercus rubra) / Kalmia latifolia / Vaccinium pallidum</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
690048	<i>Quercus prinus - (Quercus rubra) - Carya</i> spp. / <i>Oxydendrum arboreum - Cornus florida</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
684621	<i>Quercus prinus - Quercus</i> spp. / <i>Vaccinium arboreum - (Kalmia latifolia, Styrax grandifolius)</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
684700	<i>Quercus alba - Quercus (coccinea, velutina, prinus) / Gaylussacia baccata</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
686934	<i>Quercus prinus / Rhododendron catawbiense - Kalmia latifolia</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
686116	<i>Pinus strobus - Quercus alba - Quercus prinus / Vaccinium stamineum</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
689368	<i>Quercus prinus - Quercus rubra - Carya</i> spp. - <i>Fraxinus americana / Solidago sphacelata</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
687753	<i>Pinus palustris / Quercus laevis - Quercus margarettiae / Licania michauxii / Aristida beyrichiana</i> Woodland	nomenclature update (USDA Plants 2017)	9/15/2017	M. Russo
684921	<i>Pinus palustris / Quercus (incana, margarettiae) / Aristida beyrichiana - Asimina angustifolia</i> Woodland	nomenclature update (USDA Plants 2017)	9/15/2017	M. Russo
833196	<i>Pinus palustris / Quercus margarettiae / Aristida</i> spp. Woodland Group	nomenclature update (USDA Plants 2017)	9/15/2017	M. Russo
689377	<i>Cupressus arizonica / Quercus hypoleucoides</i> Forest	nomenclature update (USDA Plants 2017)	8/15/2017	M. Russo
688981	<i>Cupressus goveniana ssp. pygmaea</i> Scrub	nomenclature update (USDA Plants 2017)	8/15/2017	M. Russo
689174	<i>Cupressus macnabiana</i> Forest	nomenclature update (USDA Plants 2017)	8/15/2017	M. Russo
833204	<i>Cupressus</i> spp. - <i>Pinus</i> spp. Forest &amp; Woodland Group	nomenclature update (USDA Plants 2017)	8/15/2017	M. Russo
721881	<i>Fagus grandifolia - Quercus (alba, rubra) / Acer barbatum / Asimina triloba</i> Forest	nomenclature update (USDA Plants 2017)	8/24/2017	M. Russo
685533	<i>Acer barbatum - Quercus shumardii - Quercus muehlenbergii - (Aesculus glabra, Carya myristiciformis) </i>Forest	nomenclature update (USDA Plants 2017)	8/24/2017	M. Russo
685101	<i>Prosopis glandulosa var. glandulosa / Celtis pallida - Opuntia</i> spp. Ruderal Scrub	nomenclature update (USDA Plants 2017)	8/26/2017	M. Russo
688574	<i>Prosopis glandulosa var. glandulosa - Acacia greggii - Celtis pallida / Paspalum setaceum - Urochloa ciliatissima</i> Scrub	nomenclature update (USDA Plants 2017)	8/26/2017	M. Russo
686826	<i>Prosopis glandulosa var. glandulosa - Celtis pallida / Opuntia</i> spp. - <i>Xylothamia palmeri</i> Scrub	nomenclature update (USDA Plants 2017)	8/26/2017	M. Russo
837258	<i>Prosopis glandulosa - Celtis pallida - Leucophyllum frutescens</i> Thornscrub Group	nomenclature update (USDA Plants 2017)	8/26/2017	M. Russo
899461	<i>Festuca roemeri - Festuca saximontana</i> Alpine Meadow Alliance	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
690036	<i>Festuca roemeri - Delphinium glareosum</i> Alpine Meadow	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
898962	<i>Pseudotsuga menziesii - Lithocarpus densiflorus</i> Forest Alliance	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
899481	<i>Lithocarpus densiflorus - Arbutus menziesii</i> Forest Alliance	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
684663	<i>Pseudotsuga menziesii / Lithocarpus densiflorus - Chrysolepis chrysophylla</i> Forest	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
686821	<i>Pseudotsuga menziesii / Lithocarpus densiflorus / Quercus chrysolepis</i> Forest	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
684367	<i>Pseudotsuga menziesii - Tsuga heterophylla / Lithocarpus densiflorus - Umbellularia californica</i> Forest	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
688496	<i>Sequoia sempervirens / Lithocarpus densiflorus / Vaccinium ovatum</i> Forest	nomenclature update (USDA Plants 2017)	8/31/2017	M. Russo
979552	<i>Thuja plicata - Chamaecyparis nootkatensis - Tsuga heterophylla / Gaultheria shallon / Lysichiton americanus</i> Forest	nomenclature update (USDA Plants 2017)	9/7/2017	M. Russo
689757	<i>Acacia farnesiana - Parkinsonia aculeata</i> Riparian Forest	nomenclature update (USDA Plants 2017)	9/7/2017	M. Russo
900073	Rocky Mountain Alpine Non-vascular Bedrock &amp; Scree Alliance		2/5/2016	M. Russo
885033	<i>Cladium mariscus ssp. jamaicense - Eleocharis cellulosa - Panicum hemitomon</i> Macrogroup		2/22/2016	D. Faber-Langendoen
860641	<i>Fouquieria splendens - Atriplex hymenelytra - Amaranthus watsonii</i> North American Cliff, Scree &amp; Rock Vegetation Macrogroup		2/22/2016	D. Faber-Langendoen
857027	<i>Schizachyrium scoparium - Bifora americana - Paspalum plicatulum</i> Grassland Group		2/22/2016	D. Faber-Langendoen
860672	Great Plains Shortgrass Prairie		2/22/2016	D. Faber-Langendoen
848779	South Florida Freshwater Marsh		2/22/2016	D. Faber-Langendoen
837646	Rocky Mountain Subalpine-Montane Mesic Grassland &amp; Meadow		2/22/2016	D. Faber-Langendoen
885451	Eastern North American Sub-boreal Acidic Bog &amp; Fen		2/22/2016	D. Faber-Langendoen
885451	Eastern North American Sub-boreal Acidic Bog &amp; Fen Group		2/22/2016	D. Faber-Langendoen
860302	<i>Acacia greggii - Opuntia leptocaulis - Muhlenbergia porteri</i> North American Warm Desert Scrub &amp; Grassland Division	nomenclature update (USDA Plants 2017)	8/13/2017	M. Russo
686818	<i>Leymus cinereus</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
683875	<i>Alnus (incana, viridis ssp. sinuata) / Lysichiton americanus - Oenanthe sarmentosa</i> Shrubland		2/22/2016	D. Faber-Langendoen/J. Rocchio
687657	<i>Lysichiton americanus</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
689821	<i>Oenanthe sarmentosa</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
688967	<i>Carex densa - Eleocharis palustris</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
799477	<i>Mimulus guttatus</i> - (<i>Mimulus</i> spp.) Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
683905	<i>Ledum groenlandicum - Myrica gale / Sphagnum</i> spp. Fen		2/22/2016	J. Rocchio
867659	Hawaiian Montane-Subalpine Mesic Forest Group		5/26/2016	K. Schulz
867660	Hawaiian Montane Ruderal Forest &amp; Woodland Group		5/26/2016	K. Schulz
860856	Hawaiian Ruderal Flooded &amp; Swamp Forest Group		5/26/2016	G. Kittel
860784	Hawaiian Ruderal Mangrove Group		5/26/2016	G. Kittel
791994	<i>Rhus trilobata - Ephedra (viridis, torreyana)</i> Talus Shrubland		8/24/2016	M. Reid
685163	<i>Aquilegia caerulea - Cirsium scopulorum</i> Scree Sparse Vegetation	nomenclature update (USDA Plants 2017)	7/25/2017	M. Russo
971780	<i>Yucca brevifolia / Opuntia acanthocarpa</i> Wooded Shrubland	nomenclature update (USDA Plants 2017)	8/12/2017	M. Russo
686679	<i>Abies concolor - Abies x shastensis / Rosa gymnocarpa</i> Forest	nomenclature &amp; taxonomic update (USDA Plants 2017)	8/13/2017	M. Russo
687258	<i>Abies x shastensis / Quercus sadleriana</i> Forest	nomenclature update (USDA Plants 2017)	8/13/2017	M. Russo
942434	<i>Abies amabilis - Tsuga mertensiana - (Abies x shastensis) / Vaccinium membranaceum</i> Forest	nomenclature update (USDA Plants 2017)	8/13/2017	M. Russo
870290	<i>Quercus prinus - Quercus rubra</i> Forest Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
899413	<i>Quercus prinus - Quercus falcata</i> Forest Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
899436	<i>Pinus virginiana - Quercus prinus</i> Acidic Shale Woodland Alliance	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
687627	<i>Quercus alba - Quercus rubra - Quercus prinus - Acer saccharum / Lindera benzoin</i> Forest	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
688475	<i>Quercus alba - Quercus rubra - Quercus prinus - Tilia americana var. caroliniana / Ostrya virginiana</i> Forest	nomenclature update (USDA Plants 2017)	9/13/2017	M. Russo
686512	<i>Quercus (prinus, coccinea) / Kalmia latifolia / (Galax urceolata, Gaultheria procumbens)</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
943698	<i>Quercus prinus - Carya glabra / Cheilanthes lanosa - Carex pensylvanica - Camassia scilloides</i> Woodland	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
688719	<i>Pinus virginiana - Pinus (rigida, echinata) - (Quercus prinus) / Vaccinium pallidum</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
685424	<i>Phragmites australis</i> Temperate Upland Ruderal Marsh		2/17/2016	M. Pyne
860416	<i>Atriplex</i> spp. - <i>Ephedra</i> spp. - <i>Eriogonum</i> spp. Intermountain Basins Cliff, Scree &amp; Badland Sparse Vegetation Macrogroup		2/22/2016	D. Faber-Langendoen
856717	<i>Bouteloua gracilis - Buchloe dactyloides - Pleuraphis jamesii</i> Great Plains Prairie Group		2/22/2016	D. Faber-Langendoen
860672	<i>Bouteloua gracilis - Buchloe dactyloides</i> Great Plains Shortgrass Prairie Macrogroup		2/22/2016	D. Faber-Langendoen
833194	South Florida Slash Pine Woodland		2/22/2016	D. Faber-Langendoen
860884	Polynesian Ruderal Lowland Rainforest Group		5/26/2016	K. Schulz
860726	Hawaiian Riparian &amp; Floodplain Forest &amp; Shrubland Group		5/26/2016	K. Schulz
860793	Hawaiian Montane-Subalpine Mesic-Wet Shrubland &amp; Grassland Group		5/26/2016	K. Schulz
860751	Hawaiian Bog Group		5/26/2016	K. Schulz
687995	<i>Rhododendron maximum</i> Upland Scrub		11/16/2016	M. Pyne
684981	<i>Smilax auriculata / Heterotheca subaxillaris - Strophostyles helvula - (Uniola paniculata)</i> Grassland	nomenclature update (USDA Plants 2017)	7/26/2017	M. Russo
689976	<i>Trichophorum caespitosum - Carex livida</i> Fen	nomenclature update (USDA Plants 2017)	7/26/2017	M. Russo
685123	<i>Trichophorum caespitosum</i> Pacific Fen	nomenclature update (USDA Plants 2017)	7/26/2017	M. Russo
731786	<i>Abies lasiocarpa - Picea engelmannii / Vaccinium caespitosum / Clintonia uniflora</i> Forest	nomenclature update (USDA Plants 2017)	7/27/2017	M. Russo
687741	<i>Salix wolfii / Deschampsia caespitosa</i> Wet Shrubland	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
688792	<i>Vaccinium uliginosum / Deschampsia caespitosa</i> Wet Shrubland	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
689048	<i>Deschampsia caespitosa</i> Wet Meadow	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
688459	<i>Deschampsia caespitosa - Geum rossii</i> Wet Meadow	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
689243	<i>Deschampsia caespitosa - Mertensia ciliata</i> Wet Meadow	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
683990	<i>Festuca idahoensis - Deschampsia caespitosa</i> Grassland	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
685575	<i>Baccharis pilularis / Deschampsia caespitosa</i> Shrubland	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
860815	Polynesian Ruderal Dry Woodland &amp; Scrub Group		5/26/2016	K. Schulz
860875	Hawaiian Lowland Dry Shrubland &amp; Grassland Group		5/26/2016	K. Schulz
860801	Hawaiian Lowland Mesic-Wet Shrubland &amp; Grassland Group		5/26/2016	K. Schulz
860807	Hawaiian Alpine Bedrock &amp; Scree Group		5/27/2016	K. Schulz
899923	<i>Centaurea triumfettii - Conium maculatum - Foeniculum vulgare</i> Ruderal Meadow Alliance	nomenclature update (USDA Plants 2017)	4/24/2017	M. Russo
684865	<i>Pinus pungens - Pinus rigida - (Quercus prinus) / Kalmia latifolia - Vaccinium pallidum</i> Woodland	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
683502	<i>Quercus alba - Quercus (rubra, prinus) / Rhododendron calendulaceum - (Gaylussacia ursina)</i> Forest	nomenclature update (USDA Plants 2017)	9/14/2017	M. Russo
899419	<i>Quercus stellata - Quercus margarettiae</i> Woodland Alliance	nomenclature update (USDA Plants 2017)	9/15/2017	M. Russo
687382	<i>Pinus palustris - Pinus echinata - Quercus (incana, margarettiae) / Schizachyrium scoparium</i> Woodland	nomenclature update (USDA Plants 2017)	9/15/2017	M. Russo
900047	Coastal Plain / Piedmont Cliff Alliance		2/5/2016	M. Russo
684708	<i>Phragmites australis</i> Riverbank Wet Meadow		2/17/2016	M. Pyne
860610	<i>Alnus viridis ssp. sinuata / Carex utriculata</i> Montane-Subalpine-Boreal Marsh, Wet Meadow &amp; Shrubland Macrogroup		2/22/2016	D. Faber-Langendoen
835750	<i>Picea engelmannii - Abies lasiocarpa - Tsuga mertensiana</i> Mesic-Wet Forest &amp; Woodland Group		2/22/2016	D. Faber-Langendoen
860882	<i>Populus balsamifera / Salix</i> spp. - <i>Alnus viridis</i> Floodplain Forest Group		2/22/2016	D. Faber-Langendoen
858170	Central Hardwood Swamp &amp; Flatwoods Forest		2/22/2016	D. Faber-Langendoen
837824	Columbia Plateau Scabland Shrubland		2/22/2016	D. Faber-Langendoen
860862	Hawaiian Scrub &amp; Herb Coastal Strand Group		5/26/2016	K. Schulz
860870	Polynesian Ruderal Subalpine-Montane Shrubland &amp; Grassland Group		5/26/2016	K. Schulz
860774	Polynesian Ruderal Scrub &amp; Herb Coastal Strand Group		5/26/2016	K. Schulz
860813	Hawaiian Freshwater Marsh Group		5/27/2016	K. Schulz
860764	Hawaiian Ruderal Freshwater Wet Meadow &amp; Marsh Group		5/27/2016	K. Schulz
860757	Hawaiian Ruderal Coastal Salt Marsh Group		5/27/2016	G. Kittel
794078	<i>Fraxinus anomala - Rhus trilobata</i> Dry Talus Shrubland		8/3/2016	M. Reid
769206	<i>Pinus edulis - Juniperus osteosperma / Ephedra viridis</i> Woodland		8/5/2016	M. Reid
838650	<i>Acer saccharinum - Platanus occidentalis - Celtis</i> spp. Flooded Forest Macrogroup		2/22/2016	D. Faber-Langendoen
849293	<i>Andropogon gerardii - Sporobolus heterolepis - Hesperostipa spartea</i> Grassland Group		2/22/2016	D. Faber-Langendoen
833074	Caribbean Lowland Swamp		2/22/2016	D. Faber-Langendoen
833074	<i>Annona glabra / Chrysobalanus icaco</i> Forest Group		2/22/2016	D. Faber-Langendoen
836893	<i>Arctostaphylos</i> spp. / <i>Festuca roemeri - Danthonia californica</i> Shrub &amp; Herbaceous Bald Group		2/22/2016	D. Faber-Langendoen
948589	<i>Picea mariana</i> Ontario-Québec Boreal Acidic Bog &amp; Swamp Group		2/22/2016	D. Faber-Langendoen
833195	<i>Pinus clausa / Quercus geminata - Quercus myrtifolia</i> Forest &amp; Woodland Group		2/22/2016	D. Faber-Langendoen
858134	<i>Polypodium</i> spp. - <i>Umbilicaria</i> spp. - <i>Danthonia spicata</i> Talus &amp; Bluff Vegetation Group		2/22/2016	D. Faber-Langendoen
860841	Western North American Boreal Acidic Bog &amp; Fen		2/22/2016	D. Faber-Langendoen
860841	<i>Picea mariana / Ledum groenlandicum / Eriophorum brachyantherum</i> Boreal Acidic Bog &amp; Fen Group		2/22/2016	D. Faber-Langendoen
688908	<i>Pinus contorta var. contorta - Thuja plicata / Myrica gale / Sphagnum</i> spp. Treed Bog		2/22/2016	D. Faber-Langendoen/J. Rocchio
684179	<i>Distichlis spicata - (Scirpus nevadensis)</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
686323	<i>Eleocharis quinqueflora</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
688246	<i>Salicornia rubra</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
689319	<i>Eriophorum chamissonis / Sphagnum</i> spp. Fen		2/22/2016	D. Faber-Langendoen/J. Rocchio
687831	<i>Pinus elliottii var. densa / Sabal palmetto / Schizachyrium rhizomatum - Muhlenbergia filipes - Rhynchospora divergens</i> Tropical Woodland	Association is now placed in a warm-temperate set of types.	3/15/2016	D. Faber-Langendoen
860741	Hawaiian Lowland-Coastal Seasonal Rainforest Group		5/26/2016	K. Schulz
860732	Hawaiian Lowland Rainforest Group		5/26/2016	K. Schulz
860776	Polynesian Ruderal Lowland Shrubland, Grassland &amp; Savanna Group		5/26/2016	K. Schulz
860825	Hawaiian Freshwater Aquatic Vegetation Group		5/27/2016	K. Schulz
860787	Hawaiian Dry Cliff Group		5/27/2016	K. Schulz
899817	<i>Pinus contorta / Ledum groenlandicum</i> Treed Bog Alliance		2/22/2016	D. Faber-Langendoen
860727	Hawaiian Lowland Dry Forest &amp; Woodland Group		5/25/2016	K. Schulz
860766	Hawaiian Montane-Subalpine Dry Forest &amp; Woodland Group		5/25/2016	K. Schulz
905018	<i>Bigelowia nuttallii - Aristida longispica - Schizachyrium scoparium</i> West Gulf Coastal Plain Grassland Alliance	nomenclature update (USDA Plants 2017)	7/25/2017	M. Russo
689866	<i>Populus fremontii</i> Riparian Forest [Placeholder]	elevated to standard	11/25/2016	M. Russo
687491	<i>Baccharis sergiloides</i> Wet Shrubland [Placeholder]	elevated to Provisional	11/30/2016	M. Russo
687994	<i>Viguiera parishii</i> Shrubland [Placeholder]	elevated to Provisional	11/30/2016	M. Russo
688788	<i>Pinus taeda / Saccharum alopecuroidum - Andropogon</i> spp. Ruderal Forest	nomenclature update (USDA Plants 2017)	7/25/2017	M. Russo
684392	<i>Deschampsia caespitosa - Danthonia californica</i> Coastal Marsh	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
687034	<i>Deschampsia caespitosa - Argentina egedii</i> Salt Marsh	nomenclature update (USDA Plants 2017)	7/28/2017	M. Russo
684522	<i>Deschampsia caespitosa - Carex viridula</i> Riverscour Wet Meadow	nomenclature update (USDA Plants 2017)	7/31/2017	M. Russo
687593	<i>Deschampsia caespitosa - Achillea millefolium var. occidentalis</i> Wet Meadow	nomenclature update (USDA Plants 2017)	7/31/2017	M. Russo
899663	<i>Tsuga heterophylla - Thuja plicata - Chamaecyparis nootkatensis</i> Forest Alliance	nomenclature update (USDA Plants 2017)	8/16/2017	M. Russo
688115	<i>Puccinellia nuttalliana</i> Wet Meadow		2/22/2016	D. Faber-Langendoen/J. Rocchio
683091	<i>Kalmia microphylla - Ledum groenlandicum / Xerophyllum tenax</i> Fen		2/22/2016	D. Faber-Langendoen/J. Rocchio
683752	<i>Ledum groenlandicum - Kalmia microphylla / Sphagnum</i> spp. Fen		2/22/2016	D. Faber-Langendoen/J. Rocchio
943971	<i>Isocoma acradenia</i> Mojave Desert Shrubland		12/5/2016	K. Schulz
899931	<i>Suaeda moquinii - Salicornia rubra</i> Alkaline Wet Scrub Alliance		12/5/2016	K. Schulz
683510	<i>Picea sitchensis - Tsuga mertensiana / Vaccinium ovalifolium / Caltha leptosepala ssp. howellii</i> Woodland		1/31/2017	G. Kittel
685453	<i>Tsuga heterophylla / Vaccinium ovalifolium - Rubus pedatus</i> Forest		1/31/2017	G. Kittel
684661	<i>Tsuga heterophylla - Thuja plicata / Vaccinium ovalifolium</i> Forest		2/1/2017	G. Kittel
688751	<i>Tsuga mertensiana - Abies amabilis - (Chamaecyparis nootkatensis) / Elliottia pyroliflorus - Vaccinium membranaceum</i> Woodland	nomenclature update (USDA Plants 2017)	8/16/2017	M. Russo
899058	<i>Cornus amomum - Salix candida - Photinia melanocarpa</i> Tall Shrub Fen Alliance	nomenclature update (USDA Plants 2017)	8/16/2017	M. Russo
687837	<i>Acer (saccharum, barbatum) - Quercus rubra - Carya cordiformis / Asimina triloba</i> Forest	nomenclature update (USDA Plants 2017)	8/24/2017	M. Russo
687411	<i>Fagus grandifolia - Acer barbatum / Asimina triloba / Toxicodendron radicans / Carex blanda</i> Forest	nomenclature update (USDA Plants 2017)	8/24/2017	M. Russo
833285	<i>Fagus grandifolia - Acer barbatum - Quercus alba</i> Forest Group	nomenclature update (USDA Plants 2017)	8/24/2017	M. Russo
899023	<i>Arundinaria gigantea ssp. tecta</i> Wet Shrubland Alliance	nomenclature update (USDA Plants 2017)	8/25/2017	M. Russo
687779	<i>Arundinaria gigantea ssp. gigantea</i> Shrub Swamp	nomenclature update (USDA Plants 2017)	8/25/2017	M. Russo
688968	<i>Arundinaria gigantea ssp. tecta</i> Wet Shrubland	nomenclature update (USDA Plants 2017)	8/25/2017	M. Russo
